landmarks,label
"0.36584898829460144,0.736379861831665,4.870825023317593e-07,0.4181160032749176,0.6570862531661987,-0.010676083154976368,0.4425680339336395,0.5714470744132996,-0.02281349152326584,0.4603349566459656,0.4892137348651886,-0.03270861878991127,0.4871167242527008,0.4444226920604706,-0.04463185742497444,0.385501891374588,0.4969654381275177,-0.04265185445547104,0.3873363733291626,0.36777961254119873,-0.059123750776052475,0.38409799337387085,0.28753983974456787,-0.06816787272691727,0.3797336518764496,0.22479218244552612,-0.07479815930128098,0.34336385130882263,0.5077673196792603,-0.045756589621305466,0.33090782165527344,0.370591402053833,-0.06163880228996277,0.31944385170936584,0.28165754675865173,-0.07070422917604446,0.310111403465271,0.21332082152366638,-0.07798384875059128,0.3094235956668854,0.5365238785743713,-0.04725443571805954,0.2956075966358185,0.41076287627220154,-0.06166701763868332,0.2889995872974396,0.32830020785331726,-0.0720646008849144,0.2848590612411499,0.2642284035682678,-0.08018985390663147,0.2839388847351074,0.5754410028457642,-0.04830962046980858,0.2596960663795471,0.49088266491889954,-0.06430213898420334,0.2470146119594574,0.43406379222869873,-0.07300756871700287,0.23891399800777435,0.38207775354385376,-0.07840053737163544",Open Hand
"0.3787340223789215,0.7388309836387634,4.993576112610754e-07,0.4264504015445709,0.6551987528800964,-0.012162425555288792,0.4529126286506653,0.5686330795288086,-0.0260461438447237,0.47614073753356934,0.4927147924900055,-0.037467535585165024,0.5046635866165161,0.45011937618255615,-0.05005267634987831,0.3957463502883911,0.4932403862476349,-0.04631603881716728,0.4017811119556427,0.367173969745636,-0.0630093589425087,0.39945897459983826,0.29069289565086365,-0.07091037929058075,0.3961651623249054,0.23196226358413696,-0.07655906677246094,0.35316646099090576,0.5021436810493469,-0.049305759370326996,0.346723347902298,0.3701154589653015,-0.06537897884845734,0.3400239944458008,0.2866257429122925,-0.07330703735351562,0.335041880607605,0.22682708501815796,-0.07964801788330078,0.3193638324737549,0.5322650671005249,-0.05068888142704964,0.2989864647388458,0.4288597106933594,-0.06440627574920654,0.2931113839149475,0.3595212697982788,-0.0747271329164505,0.2923312187194824,0.3089589476585388,-0.08324121683835983,0.2958999276161194,0.574361264705658,-0.05194105952978134,0.25833985209465027,0.5207427144050598,-0.06744896620512009,0.23542152345180511,0.4823351502418518,-0.07702597975730896,0.2172728180885315,0.4459594786167145,-0.08328729122877121",Open Hand
"0.40679100155830383,0.7319914102554321,5.151705408934504e-07,0.4595267176628113,0.6482789516448975,-0.001862717210315168,0.4871866703033447,0.5700523853302002,-0.01291903480887413,0.5170605182647705,0.495002806186676,-0.02265235409140587,0.5489752292633057,0.4553152322769165,-0.033989615738391876,0.44157809019088745,0.4862215220928192,-0.04364801570773125,0.4563053548336029,0.3549953103065491,-0.05990312993526459,0.4604114294052124,0.27397236227989197,-0.06615906208753586,0.46322327852249146,0.20847675204277039,-0.07114482671022415,0.40061986446380615,0.48602551221847534,-0.050113700330257416,0.40283387899398804,0.3461204767227173,-0.0722789391875267,0.400650292634964,0.254969984292984,-0.08358759433031082,0.3986576497554779,0.18583190441131592,-0.09167032688856125,0.3657880127429962,0.5116979479789734,-0.05310702323913574,0.3425537347793579,0.38765236735343933,-0.07361658662557602,0.32660093903541565,0.30235838890075684,-0.08824317157268524,0.3165671229362488,0.23844093084335327,-0.09825924038887024,0.3406093716621399,0.552962601184845,-0.05396708473563194,0.2973606586456299,0.47521883249282837,-0.07562508434057236,0.2707980275154114,0.42644333839416504,-0.08911546319723129,0.24880580604076385,0.3779253661632538,-0.09724816679954529",Open Hand
"0.4100225269794464,0.7323356866836548,5.46745923202252e-07,0.4615349769592285,0.6475815773010254,-0.0023959516547620296,0.48928552865982056,0.57001793384552,-0.014359490014612675,0.5187938809394836,0.49397012591362,-0.024650346487760544,0.549706757068634,0.4532378911972046,-0.03648515045642853,0.4456203877925873,0.4876805543899536,-0.0424656867980957,0.4585305154323578,0.3559057116508484,-0.05842442810535431,0.46098294854164124,0.2751287519931793,-0.06541623175144196,0.46253645420074463,0.21255037188529968,-0.06999959796667099,0.4032179117202759,0.4860505163669586,-0.04743204265832901,0.40390050411224365,0.3438883423805237,-0.06572709232568741,0.39995527267456055,0.2519879937171936,-0.07483897358179092,0.39564037322998047,0.1869235336780548,-0.08114054799079895,0.3675276041030884,0.5104334354400635,-0.048831816762685776,0.3483746647834778,0.39128419756889343,-0.062231190502643585,0.3347655236721039,0.31316477060317993,-0.07194320857524872,0.32539886236190796,0.2601017355918884,-0.07927780598402023,0.34201472997665405,0.5517459511756897,-0.048715025186538696,0.31254738569259644,0.4811285436153412,-0.06160477548837662,0.29349327087402344,0.43479305505752563,-0.06883343309164047,0.27751582860946655,0.3920205235481262,-0.07292897254228592",Open Hand
"0.39902377128601074,0.7398185729980469,4.0091654796015064e-07,0.45360270142555237,0.6574591994285583,-0.001550928340293467,0.48213374614715576,0.5708233118057251,-0.010971306823194027,0.5071694254875183,0.48912760615348816,-0.019765812903642654,0.5362274050712585,0.4448518455028534,-0.030724719166755676,0.43517857789993286,0.4899001121520996,-0.031962327659130096,0.42141786217689514,0.3574838936328888,-0.04416342079639435,0.4100184142589569,0.28160232305526733,-0.05002353712916374,0.4009062647819519,0.22125795483589172,-0.05388937145471573,0.39410749077796936,0.49670761823654175,-0.03862464055418968,0.38432177901268005,0.35067546367645264,-0.05164176598191261,0.3756411075592041,0.26003992557525635,-0.05787312611937523,0.3711097836494446,0.1941027045249939,-0.062396880239248276,0.3582187294960022,0.5198065042495728,-0.04285776987671852,0.352033793926239,0.38241106271743774,-0.05200359970331192,0.34822002053260803,0.29670119285583496,-0.05692035332322121,0.34804973006248474,0.23202696442604065,-0.06104542687535286,0.32812005281448364,0.5546677112579346,-0.04619956761598587,0.3231370151042938,0.44439029693603516,-0.054315026849508286,0.32275423407554626,0.381547749042511,-0.05572657659649849,0.32437431812286377,0.3265567421913147,-0.056094150990247726",Open Hand
"0.39266499876976013,0.7399765253067017,3.6668890857072256e-07,0.4495377838611603,0.6616835594177246,-0.000577182334382087,0.47781121730804443,0.5804352760314941,-0.007125010248273611,0.49077633023262024,0.495006799697876,-0.012341722846031189,0.49867624044418335,0.42789801955223083,-0.018839722499251366,0.4320515990257263,0.4937872290611267,-0.030377404764294624,0.41834431886672974,0.3578954339027405,-0.04255666211247444,0.40660542249679565,0.2819437086582184,-0.047366514801979065,0.39620912075042725,0.22311118245124817,-0.04974240064620972,0.39063113927841187,0.5001872181892395,-0.03625955805182457,0.3793296217918396,0.34931331872940063,-0.0514683872461319,0.37020862102508545,0.25826776027679443,-0.057966530323028564,0.36499282717704773,0.1932496428489685,-0.06162577494978905,0.3540433645248413,0.5223824381828308,-0.03967403993010521,0.3473049998283386,0.38149493932724,-0.05061864107847214,0.34319740533828735,0.29501965641975403,-0.05507836863398552,0.34208476543426514,0.23031583428382874,-0.05787000060081482,0.32314032316207886,0.5579454302787781,-0.041836317628622055,0.3181581497192383,0.4457858204841614,-0.05092209205031395,0.3173927366733551,0.382259339094162,-0.05195741355419159,0.3185395300388336,0.3271579146385193,-0.051183830946683884",Open Hand
"0.39074423909187317,0.7320822477340698,3.944582260828611e-07,0.4469541907310486,0.6573934555053711,-0.00518635381013155,0.47502845525741577,0.5773618221282959,-0.0120874447748065,0.4746782183647156,0.49615347385406494,-0.016991306096315384,0.4563753604888916,0.4348142445087433,-0.023478521034121513,0.4284800589084625,0.49379149079322815,-0.03281222656369209,0.4174759089946747,0.36094099283218384,-0.04775364696979523,0.40856751799583435,0.28550395369529724,-0.055687256157398224,0.40011662244796753,0.22526764869689941,-0.05998520180583,0.38814613223075867,0.5019108057022095,-0.03710465133190155,0.3819291293621063,0.35299867391586304,-0.052404697984457016,0.3755132257938385,0.2611369490623474,-0.06134505197405815,0.3715459406375885,0.19283530116081238,-0.06747987121343613,0.3528745174407959,0.5237668752670288,-0.039569661021232605,0.34985047578811646,0.3836442530155182,-0.05077310651540756,0.34794947504997253,0.29644566774368286,-0.05803888663649559,0.34909921884536743,0.23269939422607422,-0.06319280713796616,0.3230211138725281,0.5569356083869934,-0.041335903108119965,0.3212984502315521,0.4460079073905945,-0.05100049450993538,0.3240956664085388,0.38116830587387085,-0.05401580035686493,0.32876449823379517,0.3269326984882355,-0.05520693585276604",Open Hand
"0.3989729881286621,0.7321797013282776,3.6118348134550615e-07,0.4509197175502777,0.6518028378486633,0.0026531892362982035,0.4769573509693146,0.5686940550804138,0.00056971434969455,0.47551122307777405,0.48866331577301025,-0.0006138827884569764,0.45630553364753723,0.4311070740222931,-0.0034983016084879637,0.4345099925994873,0.4870632290840149,-0.023933405056595802,0.4211541414260864,0.3568464517593384,-0.03637203201651573,0.4119888246059418,0.28242266178131104,-0.04263607785105705,0.40430858731269836,0.22156041860580444,-0.04578643664717674,0.3946690857410431,0.4968315064907074,-0.030773106962442398,0.38525888323783875,0.34981244802474976,-0.04517431929707527,0.3778771758079529,0.2564829885959625,-0.052816424518823624,0.3738913834095001,0.1851108968257904,-0.057448551058769226,0.358758807182312,0.5195170640945435,-0.035226430743932724,0.35386109352111816,0.3816912770271301,-0.045952729880809784,0.3508318364620209,0.2956119179725647,-0.051326386630535126,0.3513917028903961,0.23178818821907043,-0.05426671355962753,0.32707327604293823,0.5542194247245789,-0.038291726261377335,0.3251510262489319,0.44257381558418274,-0.04706733301281929,0.3269364833831787,0.3781539499759674,-0.048391349613666534,0.33121949434280396,0.3229029178619385,-0.04772535711526871",Open Hand
"0.4672791361808777,0.701271653175354,1.8039183657947433e-07,0.42372140288352966,0.6031519174575806,0.01175990141928196,0.42656901478767395,0.5054543018341064,0.014980526641011238,0.437934547662735,0.43047410249710083,0.013411820866167545,0.44139325618743896,0.36834028363227844,0.011563173495233059,0.4649082124233246,0.4321689307689667,0.016237596049904823,0.4483959972858429,0.31544429063796997,0.006990609224885702,0.44183796644210815,0.23709535598754883,-0.001357465866021812,0.44107136130332947,0.17143794894218445,-0.0075297486037015915,0.4729706645011902,0.4342384934425354,0.00101214530877769,0.4469899833202362,0.3029462695121765,-0.00940417405217886,0.43900761008262634,0.21664395928382874,-0.018019622191786766,0.4383886754512787,0.144942045211792,-0.023998871445655823,0.4707123339176178,0.4431837797164917,-0.015245072543621063,0.44399845600128174,0.31550437211990356,-0.025668678805232048,0.43612509965896606,0.23236700892448425,-0.03172311559319496,0.436713844537735,0.16479423642158508,-0.03581018000841141,0.4594164788722992,0.45508700609207153,-0.03134540840983391,0.4434264302253723,0.3568410277366638,-0.040109217166900635,0.4370225667953491,0.29725396633148193,-0.043342895805835724,0.43573665618896484,0.24487219750881195,-0.04560501500964165",Open Hand
"0.5404126048088074,0.6757813692092896,2.3102315083178837e-07,0.48145461082458496,0.637946605682373,-0.011877845972776413,0.44090768694877625,0.5598273277282715,-0.018098747357726097,0.4297499358654022,0.48315656185150146,-0.02579583041369915,0.43698570132255554,0.42298150062561035,-0.033082183450460434,0.4604205787181854,0.427198201417923,0.0023891525343060493,0.4464460611343384,0.3247232437133789,-0.012365174479782581,0.4427073895931244,0.2615721523761749,-0.027337370440363884,0.44319790601730347,0.20563271641731262,-0.03874020650982857,0.48743197321891785,0.40864449739456177,-0.004979284945875406,0.4699653387069702,0.2925460636615753,-0.01706155575811863,0.4645555019378662,0.2204027622938156,-0.03054264560341835,0.46251925826072693,0.1560181975364685,-0.04078289866447449,0.5166139602661133,0.4100586473941803,-0.016028201207518578,0.4992912709712982,0.2972096800804138,-0.027919959276914597,0.490492582321167,0.22592085599899292,-0.037246447056531906,0.4848969280719757,0.16391047835350037,-0.044550299644470215,0.5504297018051147,0.42895010113716125,-0.029232051223516464,0.5347241163253784,0.34319886565208435,-0.03983591869473457,0.522118091583252,0.2864384651184082,-0.04422149434685707,0.5104600191116333,0.23490311205387115,-0.047659777104854584",Open Hand
"0.5590057373046875,0.6335055828094482,3.281360534401756e-07,0.49643656611442566,0.6185151934623718,-0.019794583320617676,0.44640421867370605,0.562650203704834,-0.02916862443089485,0.42268532514572144,0.4905872344970703,-0.03819535672664642,0.42499473690986633,0.4220733344554901,-0.046536885201931,0.458029568195343,0.42764517664909363,-0.00566471740603447,0.4366246461868286,0.32806313037872314,-0.02321629598736763,0.4273841977119446,0.26547080278396606,-0.040131472051143646,0.42246213555336,0.2085319310426712,-0.05279006436467171,0.48584580421447754,0.3950602114200592,-0.009202253073453903,0.4614998400211334,0.2839317321777344,-0.02304980158805847,0.45062124729156494,0.2142113745212555,-0.03768094256520271,0.4412349462509155,0.15364930033683777,-0.04888622462749481,0.5165181756019592,0.3850151598453522,-0.01701558195054531,0.4920814335346222,0.2811465263366699,-0.03067266382277012,0.4794566035270691,0.2163652777671814,-0.04073917493224144,0.46748632192611694,0.16175168752670288,-0.04841627925634384,0.5523498058319092,0.3921515941619873,-0.02748984470963478,0.5326021909713745,0.3121708333492279,-0.03933664411306381,0.5167847275733948,0.26371949911117554,-0.04451528936624527,0.5008113384246826,0.21984003484249115,-0.0485648550093174",Open Hand
"0.5415124297142029,0.6528035998344421,3.481152646145347e-07,0.4808114767074585,0.6380595564842224,-0.016290077939629555,0.4251400828361511,0.5797411203384399,-0.021244674921035767,0.3934813141822815,0.5221423506736755,-0.025661082938313484,0.37446707487106323,0.47227606177330017,-0.029410088434815407,0.43905332684516907,0.4379008412361145,-0.006913146935403347,0.40598154067993164,0.35471242666244507,-0.018617279827594757,0.3885060250759125,0.3003740906715393,-0.028842924162745476,0.3758964538574219,0.253169447183609,-0.03699418902397156,0.4729236960411072,0.4033154249191284,-0.01114756427705288,0.4523610770702362,0.2971816658973694,-0.02037901058793068,0.43983232975006104,0.22875812649726868,-0.030875878408551216,0.4295901954174042,0.1716931164264679,-0.038929909467697144,0.5098454356193542,0.39444640278816223,-0.01874384470283985,0.49408331513404846,0.29401326179504395,-0.03283851221203804,0.4821963906288147,0.232748880982399,-0.04447773098945618,0.47037026286125183,0.179938405752182,-0.05279582366347313,0.5494776964187622,0.4073355197906494,-0.027878975495696068,0.5594453811645508,0.329151451587677,-0.042825281620025635,0.5644224286079407,0.27607494592666626,-0.0503670796751976,0.5669839382171631,0.22797980904579163,-0.055206578224897385",Open Hand
"0.5311470031738281,0.663411557674408,3.5318822710905806e-07,0.47065412998199463,0.647594690322876,-0.018983621150255203,0.4122704565525055,0.5818057060241699,-0.025580856949090958,0.3681924343109131,0.5302574634552002,-0.03161308541893959,0.3304450809955597,0.5145725607872009,-0.037495311349630356,0.432779997587204,0.44553902745246887,-0.008037484250962734,0.39518964290618896,0.3683988153934479,-0.020400099456310272,0.37565261125564575,0.31551826000213623,-0.03125506266951561,0.3625473976135254,0.268384724855423,-0.04024771973490715,0.4666711390018463,0.41054028272628784,-0.01182839646935463,0.44432270526885986,0.30821213126182556,-0.022168738767504692,0.4312668442726135,0.24000918865203857,-0.03321162238717079,0.42179352045059204,0.18284821510314941,-0.04170503467321396,0.5040544867515564,0.4027138948440552,-0.01939300447702408,0.49007782340049744,0.3044665455818176,-0.03625120222568512,0.47934794425964355,0.24235163629055023,-0.0501212403178215,0.469358891248703,0.1879030466079712,-0.059554439038038254,0.5433886051177979,0.41767165064811707,-0.02860584296286106,0.5599431991577148,0.3430446684360504,-0.04670659452676773,0.5695787072181702,0.28962552547454834,-0.05710968002676964,0.5764316320419312,0.23995910584926605,-0.0638776496052742",Open Hand
